"workerId","RT","image_1_text","image_2_text","database","image"
"A39GADIK8RLMVC",44.90946,"a bedroom, with a multi-colored bedspread, and posters hanging on the wall","a bedroom, with a multi-colored bedspread, and posters hanging on the wall. the poster in the center is shorter than the one on the left image.","ma","79573638"
"A39GADIK8RLMVC",45.289625,"a bike in front of multiple mailboxes. the mailboxes are all different colors. the one in the box is green.","a bike in front of multiple mailboxes. the mailboxes are all different colors. the one in the box is black.","ma","79191795"
"A39GADIK8RLMVC",54.564155,"an orange room with violins on the walls the small, skinny violin in the box is a duplicate of the one to the left of it","an orange room with violins on the walls. there is no violin in the box, only the one to the left of the box.","ma","57861456"
"A39GADIK8RLMVC",31.070825,"a desk with a computer and display. there is a dark reflection in the box","a desk with a computer and display. there is an even larger dark reflection in the box","ma","31236119"
"A39GADIK8RLMVC",20.216715,"a red, white and green quilt. the segment in the box is red","a red, white and gree quilt. the segment in the box is peach colored.","ma","70687495"
"A39GADIK8RLMVC",31.52331,"a table with small glasses, a bowl of pears and flowers in the vase. the flowers in the box are green.","a table with small glasses, a bowl full of pears and flowers in the vase. the flowers in the box are purple.","ma","77574131"
"A39GADIK8RLMVC",47.22033,"various ceramic items on a wood tabletop. the pan in the box has a green interior","various ceramic items on a wood tabletop. the pan in the box has a pink interior.","ma","62224663"
"A39GADIK8RLMVC",46.3891,"a bookshelf with books, trinkets and wooden birds. the clock in the box is at 1130 orientation","a bookshelf with books, trinkets and wooden birds. the clock in the box is at 200 orientation","ma","74173745"
"A39GADIK8RLMVC",35.83047,"a desk with folders and monitors. the silver item in the box is almost as tall as the image","a desk with folders and monitors. the silver item in the box is much smaller than in the other image.","ma","98156944"
"A39GADIK8RLMVC",38.552885,"a hand towel with a fish and some letters. the letter in the box is small compared to the others","a hand towel witha a fish and some letters. the letter in the box is an apropriate size compared to the others.","ma","83785171"
"A39GADIK8RLMVC",31.487215,"a birthday cake with a toybox and toys in it. the star is upside down .","a birthday cake with a toybox and toys in it. the star is rightside up","ma","32289063"
"A39GADIK8RLMVC",20.509985,"a cow grazing in grass. the cow is in the box.","a field. the box does not contain a cow","ma","cow"
"A39GADIK8RLMVC",22.21777,"a plane flying away from the camera at sunset. the plane is in the box","a sunset. there is no plane in the box, only sky.","ma","airplane"
"A3HRK1AVZ4QSYL",41.349325,"a bunch of candies and pink treats with horizontal labels, except onea ","a bunch of candies and pink treats with all perfectly horizontal labels","ma","61118260"
"A3HRK1AVZ4QSYL",30.81626,"a bunch of old cups and fancy china with a green bowl.","a bunch of old cups and fancy china with a yellow bowl","ma","62224663"
"A3HRK1AVZ4QSYL",41.578125,"two flowers and a few picture frames, with on that has two dots on it","two flowers and a few picture frames, with one that has one dot on it","ma","38546029"
"A3HRK1AVZ4QSYL",41.293205,"18 sushi treats, and they all have some sort of seaweed","18 sushi treats,only 17 of which include seaweed","ma","48486405"
"A3HRK1AVZ4QSYL",51.764175," 20 pictures, all of different sizes, and the left-most one is square","20 pictures, all of different sizes, and the lleft-most one is rectangle","ma","51856108"
"A3HRK1AVZ4QSYL",32.958665,"a bunch of embroidered houses, one of which has a square window","a bunchof embroidered houses one of which has a rectangular window","ma","23024660"
