"workerId","RT","image_1_text","image_2_text","database","image"
"A1J4SLXI1A1PF",39.872,"small green object","no object is shown","wolfe2","108_L_boa"
"A1J4SLXI1A1PF",29.558,"a foot stool is shown","no foot stool is shown","wolfe2","125_L_sofa"
"A1J4SLXI1A1PF",73.763,"looks like a small light with a shade","nothing shown","wolfe2","090_L_lamp"
"A1J4SLXI1A1PF",28.77,"looks like an air freshener","nothing shown","wolfe2","091_L_airfreshener"
"A1J4SLXI1A1PF",46.324,"no light shown","a light that matches to one on the right","wolfe2","070_L_lamp"
"A1J4SLXI1A1PF",67.575,"an air vent like the one on the right","no vent in that area","wolfe2","093_L_switch"
"A1J4SLXI1A1PF",18.195,"no magazine","a magazine","wolfe2","074_L_book"
"A1J4SLXI1A1PF",18.813,"a cow is shown","no cow shown","wolfe2","cow"
"A1J4SLXI1A1PF",44.754,"an passenger jet","just clouds","wolfe2","airplane"
"A1XEESFWD6X2R2",95.364," pokey"," flower mug","wolfe2","074_L_book"
"A1XEESFWD6X2R2",32.262,"bowl","friuts bowl","wolfe2","041_L_fruit"
"A1XEESFWD6X2R2",58.288,"floor tails","kichen tails","wolfe2","101_L_cup"
"A1XEESFWD6X2R2",139.961,"book store","book  table","wolfe2","050_L_book"
"A1XEESFWD6X2R2",50.525,"hole","floor hole","wolfe2","020_L_walldeco"
"A1XEESFWD6X2R2",59.991,"floor","wall floor","wolfe2","103_L_hook"
"A1XEESFWD6X2R2",90.355,"mel floor","floor light","wolfe2","075_L_light"
"A1XEESFWD6X2R2",20.905,"beach","beach place","wolfe2","003_L_ducks"
"A1XEESFWD6X2R2",100.63,"some improvement","dicrection flower","wolfe2","016_L_art"
"A1XEESFWD6X2R2",49.76,"cantle","cantle","wolfe2","095_L_candle"
"A1XEESFWD6X2R2",52.136,"towel","mini towel","wolfe2","122_L_chair"
"A1XEESFWD6X2R2",45.411,"room floor","room out side place","wolfe2","091_L_airfreshener"
"A1XEESFWD6X2R2",20.157,"cow","empty place","wolfe2","cow"
"A1XEESFWD6X2R2",40.38,"airoplain","empty place","wolfe2","airplane"
"A221T10MJY10O6",93.827875,"a empty salon with 4 pictures hanging on the walls","an empty salon with 3 pictures hanging on the walls","wolfe2","089_L_poster"
"A221T10MJY10O6",152.00961,"a living room decorated with flowers and candles","a living room decorated with flowers","wolfe2","069_L_things"
"A221T10MJY10O6",142.263575,"a quiet living room with 4 ceiling lights","a quiet living room with 6 ceiling lights","wolfe2","015_L_ceilinglight"
"A221T10MJY10O6",148.470955,"a colorful bedroom with pink and purple fluffy objects around","a colorful bedroom with a purple diary on the fluffy tablet","wolfe2","058_L_clutch"
"A221T10MJY10O6",103.469605,"a light green themed bathroom missing a handle on the faucet","a light green themed bathroom with both faucet handles present","wolfe2","078_L_faucet"
"A221T10MJY10O6",283.598135,"a red study room with books missing from the second shelf","a red study room with books on all the shelves","wolfe2","050_L_book"
"A221T10MJY10O6",91.968995,"a beautiful modern kitchen with 2 ceiling lights","a beautiful modern kitchen with 3 hanging ceiling lights","wolfe2","022_L_lamp"
"A221T10MJY10O6",165.075865,"a well organized bedroom with a missing silver bowl","a well organized bedroom with a silver bowl on the table","wolfe2","082_L_bowl"
"A221T10MJY10O6",105.26701,"an empty office with 1 huge picture on the wall","an empty office with a couple artwork pictures","wolfe2","067_L_painting"
"A221T10MJY10O6",414.442045,"a white bedroom with 1 candle on the nightstand","a white bedroom with 2 candles on the nightstand","wolfe2","010_L_candle"
"A221T10MJY10O6",61.1607,"a wooden living room with an empty desk","a wooden living room with a desk that has a notbook on it","wolfe2","063_L_laptop"
"A221T10MJY10O6",101.560535,"a clean living room with 5 colorful statues","a clean living room with 6 colorful statues","wolfe2","025_L_vase"
"A221T10MJY10O6",42.831355,"a cow eating green grass","an area on green grass","wolfe2","cow"
"A221T10MJY10O6",67.969695,"a plane flying into the sunset","a sunset with a display of beautiful colors","wolfe2","airplane"
"A2467PK7TFX65",95.870045,"there is nothing inside the yellow mark except water.","there are 3 ducks inside the yellow marks.","wolfe2","003_L_ducks"
"A2467PK7TFX65",41.646445,"there is no plant in this.","there is a plant spotted.","wolfe2","018_L_plant"
"A2467PK7TFX65",39.661955,"there is a lamp placed inside the yellow mark.","there is nothing.","wolfe2","090_L_lamp"
"A2467PK7TFX65",80.039595," some woollen material is inside the yellow mark.","here there is nothing inside the yellow mark.","wolfe2","105_L_hat"
"A2467PK7TFX65",54.732775,"the place is empty in this yellow mark.","there is photo frame inside the yellow mark.","wolfe2","067_L_painting"
"A2467PK7TFX65",59.14699,"flower pot is inside the yellow mark","here its empty inside the yellow mark.","wolfe2","123_L_pot"
"A2467PK7TFX65",74.18035,"one separate glass is not in this part of yellow mark.","a glass is available inside this yellow mark.","wolfe2","061_L_glass"
"A2467PK7TFX65",75.86992,"only the wall is inside the yellow mark","but here there is a light or some related electronics items available inside the yellow mark.","wolfe2","019_L_lamp_sized"
"A2467PK7TFX65",89.97934,"material is available in this part of yellow mark.","here there is nothing inside the yellow mark.","wolfe2","112_L_basket"
"A2467PK7TFX65",50.67993,"there is no vessel over here.","but here there is a vessel.","wolfe2","079_L_bowl"
"A2467PK7TFX65",52.72307,"there is no handler for the locker","but here the handler is inside the yellow mark.","wolfe2","047_L_handle"
"A2467PK7TFX65",81.37515,"some material is inside the yellw mark.","here there is nothing.","wolfe2","120_L_art"
"A2467PK7TFX65",53.75178,"cow is available inside this yellow mark.","but here there is full of love.","wolfe2","cow"
"A2467PK7TFX65",183.892985,"aeroplane is available inside the yellow mark","here there is nothing inside the yellow mark","wolfe2","airplane"
"A24C6QQIDFZ5NO",37.582,"tree change","tree  ","wolfe2","018_R_plant"
"A24C6QQIDFZ5NO",285.487,"bad missing","bad in","wolfe2","025_R_vase"
"A24C6QQIDFZ5NO",29.983,"car in the picture","car missing","wolfe2","059_R_car"
"A24C6QQIDFZ5NO",60.633,"jodi missing","jadi in the picture","wolfe2","051_R_owl"
"A24C6QQIDFZ5NO",59.735,"flower missing"," flower in the picture","wolfe2","071_R_art"
"A24C6QQIDFZ5NO",36.119,"remote missing","remote in the picture","wolfe2","063_R_laptop"
"A24C6QQIDFZ5NO",36.32,"furits missing","furites in","wolfe2","041_R_fruit"
"A24C6QQIDFZ5NO",43.423,"camara missing","camara in the pic","wolfe2","019_R_lamp_sized"
"A24C6QQIDFZ5NO",48.921,"water can missing","water can in","wolfe2","033_R_vase"
"A24C6QQIDFZ5NO",169.525,"single pottle","two pottle","wolfe2","032_R_bottle"
"A24C6QQIDFZ5NO",48.837,"alaram missing","alaram ","wolfe2","084_R_light"
"A24C6QQIDFZ5NO",62.16,"window missing","window","wolfe2","119_R_painting"
"A24C6QQIDFZ5NO",23.664,"cow in the picture","cow missing","wolfe2","cow"
"A24C6QQIDFZ5NO",51.692,"aeroplana  flay","no aeropalan","wolfe2","airplane"
"A29GIDZNDDG9EE",21.041,"yes","hiiu ","wolfe2","013_L_lamp"
"A29GIDZNDDG9EE",11.223,"no","yes ","wolfe2","033_L_vase"
"A29GIDZNDDG9EE",13.096,"yes","no","wolfe2","089_L_poster"
"A29GIDZNDDG9EE",9.654,"no","yes","wolfe2","002_L_napkin"
"A29GIDZNDDG9EE",12.116,"noyes","yes","wolfe2","070_L_lamp"
"A29GIDZNDDG9EE",9.196,"no","yes","wolfe2","031_L_log"
"A29GIDZNDDG9EE",14.491,"yes","no","wolfe2","116_L_basket"
"A29GIDZNDDG9EE",10.698,"no","yes","wolfe2","053_L_handle"
"A29GIDZNDDG9EE",17.076,"no","yes","wolfe2","049_L_painting"
"A29GIDZNDDG9EE",15.324,"yes","no","wolfe2","103_L_hook"
"A29GIDZNDDG9EE",8.898,"no","yes","wolfe2","043_L_clock"
"A29GIDZNDDG9EE",7.275,"no","yes","wolfe2","079_L_bowl"
"A29GIDZNDDG9EE",8.412,"yes","no","wolfe2","cow"
"A29GIDZNDDG9EE",7.062,"yes","no","wolfe2","airplane"
"A2ABDR5J6SJZAS",123.110905," switch box in this room and lights","no switch box in this room  ","wolfe2","085_L_switchboard"
"A2ABDR5J6SJZAS",70.97321,"one beauty plant in this hotel","no palnt in this hotel","wolfe2","117_L_plant_sized"
"A2ABDR5J6SJZAS",59.835105,"empty wall  in this room","one design in the wall","wolfe2","038_L_art"
"A2ABDR5J6SJZAS",77.600295,"empty wall in this room","one design for wall in this room and plant","wolfe2","076_L_hook"
"A2ABDR5J6SJZAS",40.712945,"one plant in this room","no plant in this room","wolfe2","110_L_plant"
"A2ABDR5J6SJZAS",56.8209,"empty wall in this room","three lights in this room","wolfe2","022_L_lamp"
"A2ABDR5J6SJZAS",41.61041,"empty wall","one line the wall","wolfe2","053_L_handle"
"A2ABDR5J6SJZAS",41.14681,"empty bed","one article in the bed","wolfe2","058_L_clutch"
"A2ABDR5J6SJZAS",28.57836,"empty table","one article in the table","wolfe2","035_L_fruit"
"A2ABDR5J6SJZAS",42.776605,"white pillow","white and black pillow","wolfe2","060_L_pillow"
"A2ABDR5J6SJZAS",104.506135,"brown color perfume and white color perfume","two white color perfume","wolfe2","095_L_candle"
"A2ABDR5J6SJZAS",36.80188,"empty wall in this room","one window  the wall","wolfe2","005_L_mirror"
"A2ABDR5J6SJZAS",16.70073,"cow","no cow","wolfe2","cow"
"A2ABDR5J6SJZAS",20.42347,"airplane","empty sky","wolfe2","airplane"
"A2M03MZWZDXKAJ",218.807795,"in a child's playroom there is an empty shelf  above a mirror on a wall","in a child's playroom there is a silver toy car on a shelf above a mirror on a wall ","wolfe2","059_L_car"
"A2M03MZWZDXKAJ",229.972785,"iin a bathroom there is a sink with no soap dish next to a yellow bucker","in a bathroom there is a  sink with a soapdish with soap next to a yellow bucket","wolfe2","007_L_soap"
"A2M03MZWZDXKAJ",181.709635,"in a nice workroom with a fireplace there is a computer desk without a keybord for  the computer","in a nice workroom with a fireplace there is a computer desk with a keyboard in front of a computer","wolfe2","021_L_keyboard"
"A2M03MZWZDXKAJ",65.015775,"in a bathroom there is a shelf with two red glasses","in a bathroom there is a shelf with three red glasses","wolfe2","029_L_glass"
"A2M03MZWZDXKAJ",177.241815,"in a bedroom there is a white bathtub with smooth sides under a window","in a bedroom there is a white bathtub with an object on the side of otherwise smooth sides under a window","wolfe2","012_L_tubaccesory"
"A2M03MZWZDXKAJ",113.31035,"in a bathroom there is an empty space to the right of the sink handle","in a bathroom there sits a red dispenser to the right of the sink handle","wolfe2","011_L_parfum"
"A2M03MZWZDXKAJ",130.13784,"in a living room there is a smooth white ceiling","in a living room there is a double recessed light fixture on the ceiling","wolfe2","015_L_ceilinglight"
"A2M03MZWZDXKAJ",107.761945,"in a cafe there is a table with three chairs","in a cafe there is a table with two chairs","wolfe2","122_L_chair"
"A2M03MZWZDXKAJ",83.924645,"in a dinning room there is a wall with two prints on the wall","in a dinning room there is a wall with three prints on the wall","wolfe2","040_L_painting"
"A2M03MZWZDXKAJ",150.270895,"in a living room there is are three objects on a shelf above the fireplace","in a living room there are two objects on a shelf above the fireplace","wolfe2","120_L_art"
"A2M03MZWZDXKAJ",94.69933,"in a living room there is a light fixture on a wall next to a window","in a living room there is no light fixture on a wall next to a window","wolfe2","127_L_light"
"A2M03MZWZDXKAJ",124.90741," in a kitchen there is a pot with many utencils next to the stove","in a kitchen there is a pot with few utencils next to the stove","wolfe2","073_L_coffeemug"
"A2M03MZWZDXKAJ",32.907315,"there is a pasture with a cow","there is an empty pasture","wolfe2","cow"
"A2M03MZWZDXKAJ",64.38406,"there is a plane flying in the sky","there is empty sky with clouds","wolfe2","airplane"
"A2OS3NGWKOM69E",63.04018,"an empty board room decorated well with 10 chairs but missing a framed picture on the table. ","and empty board room decorated well with 10 chairs, with a framed picture on the table","wolfe2","067_L_painting"
"A2OS3NGWKOM69E",34.587125,"a rustic cabin setting with lots of nice plants and a small tree in the corner.","a rutic cabin setting with lots of nice plants but no small tree like plant in the corder ","wolfe2","113_L_plant"
"A2OS3NGWKOM69E",39.915955,"a kind of messy and cramped bedroom setting with some clothes on the bed including a hat. ","a kind of messy and cramped bedroom setting with some clothes on the bed but no hat. ","wolfe2","105_L_hat"
"A2OS3NGWKOM69E",52.711845,"an empy hair salon with lots of charis and a security camera in the corner.","an empty hair salon with lots of empty chairs but no security camera in the corner","wolfe2","088_L_clock"
"A2OS3NGWKOM69E",32.63077,"a very nice contemporary living room with a shelf with serveral nice pieces of art on display.","a very nice contemporary living room with a shelf with several nice pieces of art on display as well as a very nice vase. ","wolfe2","033_L_vase"
"A2OS3NGWKOM69E",55.048875,"a very nice rustic living room with one large wooden beam on the ceiling","a very nice rustic living room with large wooden beams on the celing.","wolfe2","031_L_log"
"A2OS3NGWKOM69E",30.491735,"a very coy old school looking living room","a very cozy old school looking living room with some flowers on one of the end tables","wolfe2","071_L_art"
"A2OS3NGWKOM69E",34.02691,"a very contemporary living room with lots of books on display","a very contemporary living room with lots of books on display and a fireplace loaded with wood on the side ","wolfe2","054_L_firewood"
"A2OS3NGWKOM69E",24.268235,"a very nice bedroom with a glass vase off to one end.","a very nice bedroom with a glass vase off to one end that has another glass vase on top of it. ","wolfe2","048_L_art"
"A2OS3NGWKOM69E",31.722695,"a very contemporary living room with a flat screen tv against the wall.","a very contmporary living room with a flat screen tv against the wall that is a newer movel.","wolfe2","017_L_wood"
"A2OS3NGWKOM69E",33.51485,"a walk in closet with a lot of clothing and a dresser off to the side. ","a walk in closer with a lot of clothing and a dresser off to the side with a little blue ball on it","wolfe2","108_L_boa"
"A2OS3NGWKOM69E",26.951005,"a very nice rustic kitchen with spotlights on the ceiling.","a very nice rustic kitchen with extra spotlights on the ceiling to make it very well lit","wolfe2","075_L_light"
"A2OS3NGWKOM69E",22.675385,"a healthy looking cow eating some green grass","some green grass with nothing going on ","wolfe2","cow"
"A2OS3NGWKOM69E",20.233135,"an airplane flying off into a beautiful sunset.","a beautiful sunset with nothing blocking my view of it.","wolfe2","airplane"
"A2S23A49RFCDZ1",51.611775,"alarm   ","alarm","wolfe2","108_R_boa"
"A2S23A49RFCDZ1",37.32667,"nmnum_subtractnum_1 missing","num_1 round  add","wolfe2","020_R_walldeco"
"A2S23A49RFCDZ1",91.073135,"missng bottle","add bottle","wolfe2","033_R_vase"
"A2S23A49RFCDZ1",21.984285,"no photo farm","add photo farm","wolfe2","067_R_painting"
"A2S23A49RFCDZ1",22.87415,"missing book","add book","wolfe2","065_R_cd"
"A2S23A49RFCDZ1",18.52406,"misisng light","add light","wolfe2","019_R_lamp_sized"
"A2S23A49RFCDZ1",40.12427,"missing mate","add mate","wolfe2","009_R_carpet"
"A2S23A49RFCDZ1",10.56342,"mising mate","add mate","wolfe2","055_R_carpet"
"A2S23A49RFCDZ1",18.251545,"flowr wash","missing flowr wash","wolfe2","117_R_plant_sized"
"A2S23A49RFCDZ1",46.33499,"mising flowr wash","add flowr wash","wolfe2","006_R_vase"
"A2S23A49RFCDZ1",62.727605,"missing light","add light","wolfe2","039_R_ventilator"
"A2S23A49RFCDZ1",12.57095,"misisng bottle","add bottle ","wolfe2","008_R_bottle"
"A2S23A49RFCDZ1",8.971695,"add cow","missing cow","wolfe2","cow"
"A2S23A49RFCDZ1",29.56988,"add airplane","missing airplane","wolfe2","airplane"
"A3971VQC5FHCGZ",37.831,"nothing upon the sofa","a purse is on the sofa","wolfe2","058_R_clutch"
"A3971VQC5FHCGZ",45.302,"two coat-suit are in the hanker","there is only one coat-suit in the hanker","wolfe2","107_R_shirts"
"A3971VQC5FHCGZ",37.667,"there is nothing item in the bowl","fruits are filled in the bowl","wolfe2","041_R_fruit"
"A3971VQC5FHCGZ",45.92," an empty wallon the yellow space","boards are attached in the wall","wolfe2","038_R_art"
"A3971VQC5FHCGZ",56.671,"a little stool appears in the right corner","no one has appear in the right corner yellow space","wolfe2","125_R_sofa"
"A3971VQC5FHCGZ",56.045,"there is only one chanlier  in the room","there is two chanlier in the room","wolfe2","013_R_lamp"
"A3971VQC5FHCGZ",41.459,"no body swim in the lake","three person are swim in the lake","wolfe2","003_R_ducks"
"A3971VQC5FHCGZ",49.818,"4 speakers  are available in the room","there is 5 speakers available in the room","wolfe2","052_R_speaker"
"A3971VQC5FHCGZ",35.513,"no cell towers are appears ","there is a cell tower are appear","wolfe2","004_R_electricalgrid"
"A3971VQC5FHCGZ",69.336,"there is nothing appear in the under the stool set chamber","a small piece appear under the chamber","wolfe2","081_R_football"
"A3971VQC5FHCGZ",37.453,"no cell phone are available in the room","cell available in the room","wolfe2","045_R_musicdock"
"A3971VQC5FHCGZ",53.463,"there is flower pot in the room","no flower pots are appear in the room","wolfe2","128_R_pot"
"A3971VQC5FHCGZ",33.974,"cow mazing the grass in the ground","an empty ground here","wolfe2","cow"
"A3971VQC5FHCGZ",23.348,"aeroplane flys in the sky","a clean sky here","wolfe2","airplane"
"A3BK5Y4J9EABFE",191.567,"a room with class and cupboared two sofa present","a room with class door, cupboard and sofa present","wolfe2","013_L_lamp"
"A3BK5Y4J9EABFE",192.02,"a bed room, several thinks in cupboard , no things in the box","a bed room,several things in cupboared, a blue colr pillow inside the box","wolfe2","055_L_carpet"
"A3BK5Y4J9EABFE",236.79,"it is a guest house there are chair and table present and natural scenary present there is an water can present inside the box","it is a guest house there are chair and table present and natural scenary present. there is no object present in the box","wolfe2","124_L_vase"
"A3BK5Y4J9EABFE",208.024,"a room with  a light and towel hanging . there is no object in the box","a room with a light and towel hanging .  there is a box in the box","wolfe2","007_L_soap"
"A3BK5Y4J9EABFE",210.455,"bed room with hot and pillow.  a light and class is present .  there is a televison present in the box","a bed room with hot  and pillow, a light and class is present.  there is a television is present in the box","wolfe2","082_L_bowl"
"A3BK5Y4J9EABFE",159.981,"a room with flower washes,  two wash basin and sanidizer present","a room with flower washes, two wash basin and sanidizer present","wolfe2","027_L_soapdish"
"A3BK5Y4J9EABFE",110.295,"a big hall with several furniture and night lamp present"," a big hall with several furniture and lights are present","wolfe2","115_L_pot"
"A3BK5Y4J9EABFE",203.839,"room  with chair and table.  two lamp is hang theres is no fruit in the bowl","room with chair and table. two  lamp is hanging, there is fruit in the bowel","wolfe2","041_L_fruit"
"A3BK5Y4J9EABFE",116.014,"a bed room with hot and night lamp.  there is no photo in the box","a bed room with hot and night lamp.  there is a photo in the box","wolfe2","049_L_painting"
"A3BK5Y4J9EABFE",179.739,"a dinning table with chair.  fruit and vegetable present on the table only two light is hanging","a dinninig table with chair,  fruit and vegetables present on the table.  three light are hanging.","wolfe2","022_L_lamp"
"A3BK5Y4J9EABFE",98.742,"bed room with hot and pillow there is a light in the wall","bed room withpillow and hot .  no light is on the wall","wolfe2","097_L_light"
"A3BK5Y4J9EABFE",152.704," a room with several dinnig table present","a room with several dinning table present","wolfe2","122_L_chair"
"A3BK5Y4J9EABFE",67.594,"a cow eat the grass","there is no cow present . only grass is present","wolfe2","cow"
"A3BK5Y4J9EABFE",61.92,"a plane the sun sent sky","there is no plane inthe sun set sky","wolfe2","airplane"
"A3DS5B06ZCD3E3",78.668475,"a modern living room with a three-pillared sculpture under the television.","a modern living room with nothing inder the television.","wolfe2","126_L_candles"
"A3DS5B06ZCD3E3",69.16301,"a bedroom with a metal framed-bed and one candle on the left nightstand","a bedroom with metal framed bed and two candles on the left nightstand.","wolfe2","010_L_candle"
"A3DS5B06ZCD3E3",77.75726," a very elegant bedroom witha mirrored closet and nothing hanging near the closet doors.","a very elegant bedroom with a mirrored closet and a framed picture hanging to the left of the closet doors.","wolfe2","049_L_painting"
"A3DS5B06ZCD3E3",76.762585,"a modern marble bathroom with two levers between the tub and the mirror.","a modern marble bathroom with three levers between the tub and the mirror.","wolfe2","068_L_faucet"
"A3DS5B06ZCD3E3",80.84109,"a contemporary bedroom with a wall lamp to the right of the bathroom entry.","a contemporary bedroom with no lamps to the right of the bathroom entry.","wolfe2","097_L_light"
"A3DS5B06ZCD3E3",123.35407,"a modern lving room with wooden floors and two speakers in the ceiling ","a modern living room with two speakers and a recessed light in the ceiling and wooden floors.","wolfe2","015_L_ceilinglight"
"A3DS5B06ZCD3E3",76.80905," a well lit bedroom with a car and a lamp on the left end table","a well lit bedroom with a lamp on the left end table.","wolfe2","121_L_car"
"A3DS5B06ZCD3E3",76.00969,"a spacious sitting room with a table that has two plants sitting in the middle of it.","a spacious sitting room with a table that has two plants and a book sitting in the middle of it.","wolfe2","074_L_book"
"A3DS5B06ZCD3E3",85.838285,"a wooden dining room with a wire basket located behind a white planter.","a wooden dining room with a white planter with nothing between it and the wall.","wolfe2","116_L_basket"
"A3DS5B06ZCD3E3",54.50536,"a somewhat cluttered dining room with a mirror on the wall next to a painting .","a somewhat cluttered dining room with only a painting on the wall.","wolfe2","099_L_sconce"
"A3DS5B06ZCD3E3",83.50534,"a mirrored fitting room with clothes hangin on both sides of the clothes rack","a mirrored fitting room with clothes inside the left support of the clothes rack","wolfe2","107_L_shirts"
"A3DS5B06ZCD3E3",67.410465,"several chairs lined up in a hair salon with a vent above a painting on the wall","several chairs lined up in a hair salon with a painitng on the wall and nothing above it.","wolfe2","088_L_clock"
"A3DS5B06ZCD3E3",43.977135,"a black and white cow eating green grass in a field.","an empty field of green grass.","wolfe2","cow"
"A3DS5B06ZCD3E3",46.28495,"an airplane flying above the clouds as the sun sets behind them","the orange sky as the sun sets behind some clouds.","wolfe2","airplane"
"A3F8M9PZBTZF7I",214.038,"                     nothing","jar","wolfe2","033_R_vase"
"A3F8M9PZBTZF7I",28.488,"picture","picture","wolfe2","037_R_towel"
"A3F8M9PZBTZF7I",21.543,"glass jar","nothing","wolfe2","096_R_painting"
"A3F8M9PZBTZF7I",22.428,"nothing","dress","wolfe2","021_R_keyboard"
"A3F8M9PZBTZF7I",14.756,"nothing","fruits","wolfe2","035_R_fruit"
"A3F8M9PZBTZF7I",25.806,"plant","nothing","wolfe2","123_R_pot"
"A3F8M9PZBTZF7I",14.422,"nothing","photo","wolfe2","067_R_painting"
"A3F8M9PZBTZF7I",24.994,"nothing","camera","wolfe2","016_R_art"
"A3F8M9PZBTZF7I",15.1,"nothing","locker","wolfe2","068_R_faucet"
"A3F8M9PZBTZF7I",24.98,"nothing","arts","wolfe2","076_R_hook"
"A3F8M9PZBTZF7I",41.262,"light","nothing","wolfe2","097_R_light"
"A3F8M9PZBTZF7I",18.114,"nothing","seeds","wolfe2","024_R_towels"
"A3F8M9PZBTZF7I",59.653,"cow","green leaves","wolfe2","cow"
"A3F8M9PZBTZF7I",19.257,"airoplane","cloud","wolfe2","airplane"
"ADFR737E4CDIK",81.285,"the inside if ball light no","its was main differnt in balla light","wolfe2","022_L_lamp"
"ADFR737E4CDIK",91.589,"the wall attached in bolt .","there was no attached in nail for wall","wolfe2","103_L_hook"
"ADFR737E4CDIK",65.106,"the bojective yellpw box viewing in correct box","the main objective in corrent box","wolfe2","106_L_toweldispenser"
"ADFR737E4CDIK",48.255,"the objective seeing in red color","there was no ewd box in objective","wolfe2","123_L_pot"
"ADFR737E4CDIK",38.452,"it is was provided in life line","no provided light line","wolfe2","010_L_candle"
"ADFR737E4CDIK",35.822,"therwas line of two light","ther was line of 3 light","wolfe2","014_L_lamp"
"ADFR737E4CDIK",76.986,"ther was trough room light","ther was no trought no light","wolfe2","128_L_pot"
"ADFR737E4CDIK",21.477,"yes","yes","wolfe2","017_L_wood"
"ADFR737E4CDIK",26.573,"drawng photo","drawing photo","wolfe2","001_L_mirror"
