"workerId","RT","image_1_text","image_2_text","database","image"
"A1UACZOEGQ86U6",100.84414,"a sophisticated and modern bathroom containing a lighted shelf with a red cup and other stemware and vessels and containers on it","a sophisticated and modern bathroom containing a lighted shelf with stemware and other vessels and containers on it","wolfe2","101_L_cup"
"A1UACZOEGQ86U6",88.985895,"a sitting room located adjacent to a large pool containing many windows and two houseplants, one on the floor and the other on the coffee table","a sitting room located adjacent to a large pool containing many windows and one houseplant on the coffee table","wolfe2","110_L_plant"
"A1UACZOEGQ86U6",94.81614,"a combined home office and living space with a modern look and feel, with the wall above the couch being empty","a combined home office and living space with a modern look and feel, with the wall above the couch containing a mirror with three panels","wolfe2","005_L_mirror"
"A1UACZOEGQ86U6",81.243565,"a kitchen area with white cabinets, granite countertops, stainless steel appliances, and 2 hanging glass lights","a kitchen area with white cabinets, granite countertops, stainless steel appliances, and 3 hanging glass lights","wolfe2","022_L_lamp"
"A1UACZOEGQ86U6",108.254645,"a double vanity with a tan countertop, white sinks, cherry cabinets, a wall hook, and a wall sized mirror","a double vanity with a tan countertop, white sinks, cherry cabinets, and a wall sized mirror","wolfe2","103_L_hook"
"A1UACZOEGQ86U6",67.01195,"a large sitting and dining room with the walls, ceiling, and floor all being colored white","a large sitting and dining room with the walls, ceiling, and floor all being colored white, in addition to a white air vent","wolfe2","039_L_ventilator"
"A1UACZOEGQ86U6",95.26322,"a black and white cow is grazing on vibrant green grass which grows in a field as far as the eye can see","vibrant green grass grows in a field as far as the eye can see","wolfe2","cow"
"A1UACZOEGQ86U6",86.424825,"a commercial airliner flies towards the horizon during a sunset over the top of some clouds","the sun sets behind some clouds offering contrast between the dying light and the dark clouds","wolfe2","airplane"
"A21QSJIMHCW3N8",78.51,"a living room containing a sofa, book shelves, and an empty fireplace ","a living room containing a sofa, book shelves, and logs in a fireplace","wolfe2","054_R_firewood"
"A21QSJIMHCW3N8",80.78,"a large sitting room in a house with two sofas, a dog, and two lights on the wall","a large sitting room in a  house with two sofas, a dog in a dog bed, and one light on the wall","wolfe2","127_R_light"
"A21QSJIMHCW3N8",133.753,"a room in a house with two sofas, a table, and a shelving unit that has one long, pale art object","a room in a house with two sofas, a table, and a shelving unit that has two long, pale art objects","wolfe2","025_R_vase"
"A21QSJIMHCW3N8",107.983,"a clean and orderly blue bathroom with a large mirror and one bottle on the window sill","a clean and orderly blue bathroom with a large mirror and two bottles on the window sill","wolfe2","008_R_bottle"
"A21QSJIMHCW3N8",128.486,"a large white bathroom that has both a tub and a shower as well as a toilet and a bidet, and two brown towels on a shelf","a large white bathroom that has both a tub and a shower as well as a toilet and a bidet, and three brown towels on a shelf","wolfe2","037_R_towel"
"A21QSJIMHCW3N8",120.441,"a home office with built in desk and book shelves, the desk has computer equipment and a plant on it","a home office with built in desk and book shelves, the desk has computer equipment on it","wolfe2","128_R_pot"
"A21QSJIMHCW3N8",167.769,"a bathroom with beige colored walls, with a mirror, a towel holder, a towel hook, and electrical fixtures on the wall","a bathroom with beige colored walls, with a mirror, a towel holder, and electrical fixtures on the wall","wolfe2","103_R_hook"
"A21QSJIMHCW3N8",137.102,"a white bathroom with a black tub and one faucet knob on the wall behind the tub","a white bathroom with a black tub and two faucet knobs on the wall behind the tub","wolfe2","068_R_faucet"
"A21QSJIMHCW3N8",122.43,"a bedroom with some tables and a couple of lamps, and a long table with two vases on it","a bedroom with some tables and a couple of lamps, and a long table with two vases and a small art object on it","wolfe2","035_R_fruit"
"A21QSJIMHCW3N8",95.007,"a bathroom with two sinks, a mirror, multi-colored towels, and a soap dish on one of the sinks","a bathroom with two sinks, a mirror, multi-colored towels, and a soap dish for each sink","wolfe2","007_R_soap"
"A21QSJIMHCW3N8",109.351,"a dining room with dark brown furniture and a table against the wall with a white bowl on it","a dining room with dark brown furniture and a table against the wall with a white bowl and liquer bottle on it","wolfe2","064_R_bottles"
"A21QSJIMHCW3N8",142.504,"a bathroom with a large mirror and two sinks, with a basket and four stacked towels under the sinks","a bathroom with a large mirror and two sinks with a basket and nine stacked towels under the sinks","wolfe2","024_R_towels"
"A21QSJIMHCW3N8",89.921,"a green, grassy field with a black and white cow busy eating it","a green, grassy field","wolfe2","cow"
"A21QSJIMHCW3N8",111.549,"an orange colored sky at sunset with dark clouds and a plane flying by","an orange colored sky at sunset with dark clouds and a plane flying by","wolfe2","airplane"
"A23DLELKE6EJJG",25.097," some materila in tablenot material","not material","wolfe2","074_R_book"
"A23DLELKE6EJJG",33.356,"rrrrrrr","rrr","wolfe2","071_R_art"
"A23DLELKE6EJJG",6.416,"fihht","trtrtr","wolfe2","115_R_pot"
"A23DLELKE6EJJG",3.651,"rtrfgh","dfghgh","wolfe2","035_R_fruit"
"A23DLELKE6EJJG",3.452,"fgddg","ffg","wolfe2","047_R_handle"
"A23DLELKE6EJJG",5.79,"ggreat","great","wolfe2","128_R_pot"
"A23DLELKE6EJJG",6.163,"yes","no","wolfe2","021_R_keyboard"
"A23DLELKE6EJJG",10.975,"yes light","no ight","wolfe2","097_R_light"
"A23DLELKE6EJJG",4.255,"rrrr","ghghgg","wolfe2","006_R_vase"
"A23DLELKE6EJJG",3.803,"fgdhdg","hggd","wolfe2","100_R_mirror"
"A23DLELKE6EJJG",5.332,"dghdghdd","sgdsgsg","wolfe2","065_R_cd"
"A23DLELKE6EJJG",5.942,"grea","wow","wolfe2","110_R_plant"
"A23DLELKE6EJJG",5.014,"great","eeee","wolfe2","cow"
"A23DLELKE6EJJG",3.481,"egrf","fdgdfg","wolfe2","airplane"
"A25N0K40JAZTN1",66.249365,"a clean and modern kitchen with 4 stool chairs, one stool missing a foot rest","a clean and modern kitchen with 4 stool chairs that all have foot rests","wolfe2","077_R_footrest"
"A25N0K40JAZTN1",53.5841,"a clean and light bathroom with an electrical outlet next to the mirror","a clean and light bathroom without any electrical outlet next to the mirror","wolfe2","085_R_switchboard"
"A25N0K40JAZTN1",43.27726,"a modern dining room with a candal and holder on the wall","a modern dining room without a candal and holder on the wall","wolfe2","099_R_sconce"
"A25N0K40JAZTN1",69.737175,"a rustic looking cafe with a table that has a vase and flowers","a rustic looking cafe with tables that don't have a vase or flowers on them","wolfe2","104_R_bottle"
"A25N0K40JAZTN1",51.91845,"a modern and red kitchen without any bowls on the display shelf","a modern and red kitchen that has bowls on a display shelf for easy use","wolfe2","036_R_bowl"
"A25N0K40JAZTN1",57.608745,"a bedroom with a bed that has a hat on it.","a bedroom with a bed that doesn't have a hat on it","wolfe2","105_R_hat"
"A25N0K40JAZTN1",59.766305,"a clean and modern looking bathroom with 5 rolled up towels on the shelf","a clean and modern looking bathroom with 6 rolled up towels on the shelf","wolfe2","037_R_towel"
"A25N0K40JAZTN1",68.59289,"a bathroom with two sinks and a picture of some sort nex to the mirror","a bathroom with two sinks and no picture next to the mirror","wolfe2","103_R_hook"
"A25N0K40JAZTN1",50.000905,"a colorful room with a table that has nothing on top of a table mat","a colorful room with a table that has a keyboard on top of a mat","wolfe2","021_R_keyboard"
"A25N0K40JAZTN1",45.634035,"a modern bedroom without a blanket on the couch","a modern bedroom with a blanket folded up and sitting on the couch","wolfe2","056_R_comforter"
"A25N0K40JAZTN1",34.15272,"a clean and red-themed bedroom with a vase in the corner","a clean and red-themed bedroom with no vase in the corner","wolfe2","090_R_lamp"
"A25N0K40JAZTN1",31.549945,"a modern looking bedroom with wood in the fireplace","a modern looking bedroom without any wood in the fireplace","wolfe2","092_R_candles"
"A25N0K40JAZTN1",16.78745,"a cow grazing in a pasture","a pasture with no animals in sight","wolfe2","cow"
"A25N0K40JAZTN1",22.557255,"an airplane flies high in the sky","a sky with no airplanes","wolfe2","airplane"
"A2907V9QMK6SN4",65.799995,"a home studio or bedroom with some nice bright red colors and office","a home studio or bedroom with nice bright red colors and office but it has three rugs instead of two","wolfe2","055_R_carpet"
"A2907V9QMK6SN4",66.84986,"an eating or hangout area next to a fireplace with open doors","an eating or hangout area next to a fireplace with open doors to outside, and a computer on the desk on the upper level","wolfe2","063_R_laptop"
"A2907V9QMK6SN4",82.524005,"it seems to be a hangout area in a store with many plants and rustic scenic decorations and a lookout window to nature","a hangout area in a store with one less plant by the large window, the area is still rustic with a nice lookout view to nature","wolfe2","113_R_plant"
"A2907V9QMK6SN4",58.9816,"it's a home kitchen next to the backyard with four seets at the counter, very modern and clean","still a home kitchen thats very modern and clean, but the four seats all have foot pedals now, while the other kitchen only three seats did.","wolfe2","077_R_footrest"
"A2907V9QMK6SN4",52.34369,"its a cool colored bathroom with everything you need and a window","its a cool colored bathroom with everything you need, but now theres an extra cleaning product on the window sill","wolfe2","008_R_bottle"
"A2907V9QMK6SN4",51.6609,"it's a very elegant colored bedroom with fancy paintings and colors all around","it's still very elegantly colored bedroom with fancy art and decorations, but theres a mirror on the wall now as well.","wolfe2","001_R_mirror"
"A2907V9QMK6SN4",57.881345,"it's a pretty modern hangout area that appears to be in the patio or backyard.","modern hangout area in the patio or backyard, but there is now a remote control on the table for the tv.","wolfe2","023_R_remote"
"A2907V9QMK6SN4",63.417955,"it's a dining room with fancy furniture, it looks very nice and expensive.","dining room with fancy furniture, it looks nice and expensive, there appears to be two more wine bottles on the shelving now.","wolfe2","064_R_bottles"
"A2907V9QMK6SN4",63.16782,"it's an old styled living room with some light and dark colors, plus floral.","it's an old styled living room with some light and dark colors, plus floral and some extra flowers on the table top in the back right.","wolfe2","071_R_art"
"A2907V9QMK6SN4",44.96297,"it's a modern cool toned bathroom with a large mirror and sink","still a modern cool toned bathroom, but it's missing a wall hanger by the toilet now.","wolfe2","087_R_towelhandle"
"A2907V9QMK6SN4",55.67821,"a darker colored bathroom with a very large sink and mirror","a darker colored bathroom with a very large sink and mirror, but now there isn't a wall hanger at the top right of the mirror.","wolfe2","103_R_hook"
"A2907V9QMK6SN4",48.3248,"outdoor patio thats covered with glass walls but gets a lot of sunlight.","still an outdoor patio with large glass walls and sunlight, but there's a vase missing in the decorations.","wolfe2","111_R_pot"
"A2907V9QMK6SN4",30.189235,"it's a very green field of grass with a cow eating from it.","it's a very green field of grass but there's not a cow eating from it.","wolfe2","cow"
"A2907V9QMK6SN4",31.934635,"an airplane flying above the clouds at sunset hours","a picture of clouds at sunset hours without an airplane in the picture.","wolfe2","airplane"
"A2PD9SHVWNX7Q2",253.709245,"a nice living room with a shelf that contains a club","a nice living room with a shelf that contains two clubs","wolfe2","025_L_vase"
"A2PD9SHVWNX7Q2",130.171235,"a spacious living room with a picture portrait mounted on the left side of the wall","a spacious living room without a picture portrait on the left side of the wall","wolfe2","119_L_painting"
"A2PD9SHVWNX7Q2",107.19863,"a living room having a shelf without decorations on top of the shelf","a living room having a shelf with decorations on top of the shelf","wolfe2","069_L_things"
"A2PD9SHVWNX7Q2",158.564785,"a living room  with huge sofasets and a fireplace that has containers","a living room with huge sofasets and a fireplace without containers","wolfe2","092_L_candles"
"A2PD9SHVWNX7Q2",134.247135,"a spacious house with a notable consumer box mounted on th wall  beside the door","a spacious house without a consumerbox mounted on the wall beside the door","wolfe2","106_L_toweldispenser"
"A2PD9SHVWNX7Q2",66.40838,"a bathroom with a wardrobe that contains one drawer","a bathroom with a wardrobe that contains two drawers","wolfe2","053_L_handle"
"A2PD9SHVWNX7Q2",219.40257,"a nice living room without a flower vessel on top of the cupboards","a nice living room with a flower vessel on top of the cupboard","wolfe2","071_L_art"
"A2PD9SHVWNX7Q2",132.325325,"a nice bathroom with a bathtub with two handles over the wall","a nice bathroom with a bathtub with three handles over the wall","wolfe2","068_L_faucet"
"A2PD9SHVWNX7Q2",141.212855,"a bedroom  with a bed and a table without fruits on top of the table","a bedroom with a bed and a table with fruits placed on top of the table","wolfe2","035_L_fruit"
"A2PD9SHVWNX7Q2",169.368655,"a big room with sinks and two sets of towels below it","a big room with sinks and three sets of towels below it","wolfe2","024_L_towels"
"A2PD9SHVWNX7Q2",112.05238,"a livingroom with a table without a bowl on top of the table","a livingroom with a table that has a bowl on top of the table","wolfe2","046_L_remote"
"A2PD9SHVWNX7Q2",91.786685,"a big room with with one hanging bulb handle","a big room with two hanging bulb handles","wolfe2","013_L_lamp"
"A2PD9SHVWNX7Q2",116.731805,"an open field with a cow feeding on the grass","an open field without a cow feeding on the grass","wolfe2","cow"
"A2PD9SHVWNX7Q2",91.097405,"a clear evening sky view with an aeroplane flying","a clear evening sky without an aeroplane flying","wolfe2","airplane"
"A2UU1PPOQC12SC",91.643,"without speaker in wall","with speaker in wall","wolfe2","052_R_speaker"
"A2UU1PPOQC12SC",25.259,"without toy car","with toy car","wolfe2","059_R_car"
"A2UU1PPOQC12SC",32.686,"wthout light","with light","wolfe2","084_R_light"
"A2UU1PPOQC12SC",44.465,"without fruit","with fruit in table","wolfe2","035_R_fruit"
"A2UU1PPOQC12SC",37.88,"without slab wood","with top slab wood","wolfe2","031_R_log"
"A2UU1PPOQC12SC",35.874,"without liquid","with liquid","wolfe2","032_R_bottle"
"A2UU1PPOQC12SC",43.27,"single home model life style","double style","wolfe2","013_R_lamp"
"A2UU1PPOQC12SC",22.834,"with chair","without chair","wolfe2","122_R_chair"
"A2UU1PPOQC12SC",44.453,"photo nill ","photo in wall","wolfe2","040_R_painting"
"A2UU1PPOQC12SC",80.456,"without oil","oil in the pool","wolfe2","012_R_tubaccesory"
"A2UU1PPOQC12SC",37.111,"cap in bed","without cap","wolfe2","105_R_hat"
"A2UU1PPOQC12SC",40.647,"cup near the chair","without cup","wolfe2","112_R_basket"
"A2UU1PPOQC12SC",30.974,"cow eat some","without cow","wolfe2","cow"
"A2UU1PPOQC12SC",47.834,"plane with sky","gd sky in evening","wolfe2","airplane"
"A31JM9RECQGYEX",53.308,"an outside living space with chairs and a stained glass window.","an outside living space with a deck and chairs and a plant on the far edge.","wolfe2","018_R_plant"
"A31JM9RECQGYEX",66.403,"a room with a pink desk and a wall desk with a monitor and a black mat.","an open space room with matching chairs and pink desk with a yellow wall commputer and black keyboard.","wolfe2","021_R_keyboard"
"A31JM9RECQGYEX",49.54,"an open concept room with a piano and seating with a picture on the wall.","an open concept room with a seating area and piano with a blank wall on the far side.","wolfe2","119_R_painting"
"A31JM9RECQGYEX",69.676,"an elegant dining room with cherry wood table and matching chairs with a buffet on the wall with glass dishes.","an elegant dining room with cherry wood table and matching chairs with a buffet on the wall with a black lantern","wolfe2","064_R_bottles"
"A31JM9RECQGYEX",55.383,"bathroom sink and mirror area with white sinks","bathroom sink and mirror area with a white dish on the white sink","wolfe2","007_R_soap"
"A31JM9RECQGYEX",67.66,"open room with cozy chairs and couch with the door open overlooking the water and a plain wall on the right side","open concept room with cozy furniture overlooking the water and a sconce on the wall.","wolfe2","084_R_light"
"A31JM9RECQGYEX",45.014,"greenroom with plenty of light and a living area with a vace by the sliding door","greenroom area with a living space and a potted plant by the door.","wolfe2","111_R_pot"
"A31JM9RECQGYEX",54.378,"bunk bedroom with a red concept in th room with a shinny grey floor","red concept room with bunkbed and table with a blue rug close to the bed","wolfe2","055_R_carpet"
"A31JM9RECQGYEX",54.553,"colorful bedroom with bunkbed, table and a row of drawers on the wall with one missing","colorful bedroom with an open window and the matching drawer has a white pull fr it.","wolfe2","083_R_knob"
"A31JM9RECQGYEX",38.352,"open living and kitchen in deep wood tones with a potted plant on the counter","rich wood open concept family and kitchen rooms with a window by the oven.","wolfe2","115_R_pot"
"A31JM9RECQGYEX",47.66,"spa like bathroom with an open clear shower","bathroom with a spa like feel with a soap holder in the shower","wolfe2","027_R_soapdish"
"A31JM9RECQGYEX",38.578,"master bedroom with carpet and a light on the wall","master bedroom with dark sheets and a mirrored wall behind the bed and a plain wall beside","wolfe2","097_R_light"
"A31JM9RECQGYEX",25.455,"lush green pasture with a cow eating","lush green pasture waiting for an animal to grazy","wolfe2","cow"
"A31JM9RECQGYEX",26.026,"sky with the sun setting and a flying plane","picture perfect sky with the sun setting over the clouds","wolfe2","airplane"
"A3N6AAKMOMH1Q0",42.793,"num_enter","that product in to the box","wolfe2","035_R_fruit"
"A3N6AAKMOMH1Q0",68.246,"nothing to image","that is the book","wolfe2","024_R_towels"
"A3N6AAKMOMH1Q0",96.417,"nothing","the product into the yellow box","wolfe2","025_R_vase"
"A3N6AAKMOMH1Q0",45.973,"mirror into the box","nothing  into the box","wolfe2","100_R_mirror"
"A3N6AAKMOMH1Q0",58.767,"the image into a tep","nothing","wolfe2","092_R_candles"
"A3N6AAKMOMH1Q0",25.226,"album into the image","nothing","wolfe2","119_R_painting"
"A3N6AAKMOMH1Q0",41.211,"tree into the image","nothing","wolfe2","113_R_plant"
"A3N6AAKMOMH1Q0",30.804,"nothing","pilow into the image","wolfe2","056_R_comforter"
"A3N6AAKMOMH1Q0",40.416,"cap into the image","nothing","wolfe2","105_R_hat"
"A3N6AAKMOMH1Q0",17.98,"nothng","light in to the image","wolfe2","014_R_lamp"
"A3N6AAKMOMH1Q0",29.113,"mirror in to the image","nothing","wolfe2","099_R_sconce"
"A3N6AAKMOMH1Q0",52.08,"nothing","product into the image","wolfe2","071_R_art"
"A3N6AAKMOMH1Q0",22.211,"cow in the image","nothing","wolfe2","cow"
"A3N6AAKMOMH1Q0",13.818,"filght in the image","nothing","wolfe2","airplane"
"A4CHLWPHZIP7Y",76.608415,"a modern, minimalist bedroom decorated with a red theme, with two circular rugs in shades of red and black","a modern, minimalist bedroom decorated with a red theme, with three circular rugs in shades of blue, red and black","wolfe2","055_R_carpet"
"A4CHLWPHZIP7Y",64.515945,"a large kitchen with wood floors, warm lighting, and an item on the far counter below the microwave","a large kitchen with wood floors, warm lighting, and a colorful item on the far counter below the  microwave","wolfe2","073_R_coffeemug"
"A4CHLWPHZIP7Y",80.552235,"a modern living room with wood floors and accents, white walls, and a cream colored couch with three cream and two black accent pillows","a modern living room with wood floors and accents, white walls, and a cream colored couch with three cream and three black accent pillows","wolfe2","060_R_pillow"
"A4CHLWPHZIP7Y",47.370375,"a view of a modern family room with wood floors, gray walls, a large television, and two recessed lights in the ceiling","a view of a modern family room with wood floors, gray walls, a large television, and three recessed lights in the ceiling","wolfe2","015_R_ceilinglight"
"A4CHLWPHZIP7Y",92.199525,"a colorful bathroom counter area with a striped hand towel, mint green walls, a large mirror, a chalkboard, and a small bowl next to one of the two rectangular sinks","a colorful bathroom counter area with a striped hand towel, mint green walls, a large mirror, a chalkboard, and a small bowl next to each rectangular sink","wolfe2","007_R_soap"
"A4CHLWPHZIP7Y",67.297345," a modern sun porch with brick walls, rattan furniture, and a large television, with views of the garden outside","a moden sun porch with brick walls, rattan furniture, a tv remote on a side table, and a large television, with views of the garden outside","wolfe2","023_R_remote"
"A4CHLWPHZIP7Y",65.79548,"a traditional dining room with a chandelier, floral accent pillows, dark wood furniture, and a set table with several goblets","a traditional dining room with a chandelier, floral accent pillows, dark wood furniture, and a set table with with about half a dozen goblets","wolfe2","061_R_glass"
"A4CHLWPHZIP7Y",62.36361,"a large modern living room with a large dog, a view of the pool, art on the walls, two sofas, and a pair of wall sconces","a large modern living room with a large dog, a view of the pool, art on the walls, two sofas, and one wall sconce","wolfe2","127_R_light"
"A4CHLWPHZIP7Y",34.64203," a modern dining room with dark wood furniture, a tan rug, and two pieces of art on the wall","a modern dining room with dark wood furniture, a tan rug, and three pieces of art on the wall","wolfe2","040_R_painting"
"A4CHLWPHZIP7Y",62.128885,"a modern living room with a view of a park, white couches, and two pointy art pieces on a built-in wood shelving system","a modern living room with a view of a park, white couches, and three pointy art pieces on a built-in wood shelving system","wolfe2","025_R_vase"
"A4CHLWPHZIP7Y",49.698575,"a warm-hued kitchen with a tile floor, a large central island, an open floor plan, and a potted plant next to the double oven","a warm-hued kitchen with a tile floor, a large central island, an open floor plan, and a window next to the double oven","wolfe2","115_R_pot"
"A4CHLWPHZIP7Y",41.91148,"a small, cool-toned living room with a large window, a white couch, and a pair of candles in the fireplace","a small, cool-toned living room with a large window, a white couch, and a tile fireplace","wolfe2","092_R_candles"
"A4CHLWPHZIP7Y",18.38764,"a black and white cow grazing in a field of green grass","an empty field of green grass","wolfe2","cow"
"A4CHLWPHZIP7Y",30.442265,"an airplace flying over the clouds toward a sunrise or sunset","a sunrise or sunset over the clouds","wolfe2","airplane"
"A6KOTWP7N7RLU",110.728,"a well-lit room with several empty chairs and tables, with one tablein the corner having two chairs ","a well-lit room with several empty chairs and tables, with one chair missing from a table in the corner","wolfe2","122_L_chair"
"A6KOTWP7N7RLU",98.402,"a girl's bedroom with lots of white, pink, and purple furnishings, and a fluffy white rug over a table","a girl's bedroom with lots of white, pink, and purple furnishing, and some kind of dark purple item of clothing on top of a fluffy white tabletop","wolfe2","058_L_clutch"
"A6KOTWP7N7RLU",54.526,"a mostly-empty cafe with one dark-haired person seen sitting alone in a booth with his back to the camera","a cafe with several booths visible, none of which have anyone seated in them","wolfe2","104_L_bottle"
"A6KOTWP7N7RLU",46.698,"a bathroom with white walls and black shelves, one of which has two red glasses","a bathroom with white walls and black shelves, one of which has a row of three red glasses","wolfe2","029_L_glass"
"A6KOTWP7N7RLU",46.66,"a bedroom with yellow carpeting and walls, and an empty black table next to the bed","a bedroom with yellow carpeting and walls, and several electronic devices on a black table next to the bed","wolfe2","045_L_musicdock"
"A6KOTWP7N7RLU",43.275,"a bathroom with two mirrors and two ceramic basins, only one of which has a faucet above it","a bathroom with two mirrors and two ceramic basins, each of which has its own faucet","wolfe2","042_L_tap"
"A6KOTWP7N7RLU",55.593,"a bedroom that is furnished in white with black oak furniture, including an armoire that is missing a drawer handle in its lower left corner","a bedroom that is furnished in white with black oak furniture, including an armoire with ornate metal handles on its drawers","wolfe2","072_L_handle"
"A6KOTWP7N7RLU",59.193,"a kitchen ornately decorated with wood cabinets, with recessed lights in the ceiling that only cover one side of the room","a kitchen ornately decorated with wood cabinets, and with recessed lights along the edges of the ceiling","wolfe2","075_L_light"
